timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
2017/10/05 15:28:48,98,GetUserById,200,OK,Lookmia general tests 1-8,text,true,,718,468,14,14,97,0,0
2017/10/05 15:28:48,174,GetFeedExpiredPosts,200,OK,Lookmia general tests 1-11,text,true,,35378,486,14,14,103,0,0
2017/10/05 15:28:48,89,PatchUserFirstName,200,OK,Lookmia general tests 1-5,text,true,,721,523,14,14,89,0,0
2017/10/05 15:28:48,98,PatchUserFirstName,200,OK,Lookmia general tests 1-6,text,true,,721,523,14,14,98,0,0
2017/10/05 15:28:48,90,PatchUserFirstName,200,OK,Lookmia general tests 1-3,text,true,,721,523,14,14,90,0,0
2017/10/05 15:28:48,135,PatchUserFirstName,200,OK,Lookmia general tests 1-1,text,true,,721,523,14,14,135,0,0
2017/10/05 15:28:48,94,PatchUserFirstName,200,OK,Lookmia general tests 1-9,text,true,,721,523,14,14,94,0,0
2017/10/05 15:28:48,84,GetCategoryById,200,OK,Lookmia general tests 1-13,text,true,,511,471,14,14,84,0,0
2017/10/05 15:28:48,147,GetLikedPosts,200,OK,Lookmia general tests 1-12,text,true,,14878,489,14,14,114,0,0
2017/10/05 15:28:48,101,PatchUserFirstName,200,OK,Lookmia general tests 1-2,text,true,,721,523,14,14,101,0,0
2017/10/05 15:28:48,124,PatchUserFirstName,200,OK,Lookmia general tests 1-10,text,true,,721,523,14,14,124,0,0
2017/10/05 15:28:48,111,PatchUserFirstName,200,OK,Lookmia general tests 1-8,text,true,,721,523,14,14,111,0,0
2017/10/05 15:28:48,131,PatchUserFirstName,200,OK,Lookmia general tests 1-7,text,true,,721,523,14,14,131,0,0
2017/10/05 15:28:48,132,PatchUserFirstName,200,OK,Lookmia general tests 1-4,text,true,,721,523,14,14,132,0,0
2017/10/05 15:28:48,87,PatchUserLastName,200,OK,Lookmia general tests 1-5,text,true,,724,521,14,14,87,0,0
2017/10/05 15:28:48,130,GetPostComments,200,OK,Lookmia general tests 1-11,text,true,,4883,476,14,14,130,0,0
2017/10/05 15:28:48,99,PatchUserLastName,200,OK,Lookmia general tests 1-1,text,true,,724,521,14,14,99,0,0
2017/10/05 15:28:48,122,PatchUserLastName,200,OK,Lookmia general tests 1-6,text,true,,724,521,14,14,122,0,0
2017/10/05 15:28:48,525,Login,201,Created,Lookmia general tests 1-14,text,true,,563,843,14,14,525,0,36
2017/10/05 15:28:48,110,PatchUserLastName,200,OK,Lookmia general tests 1-9,text,true,,724,521,14,14,110,0,0
2017/10/05 15:28:48,122,PatchUserLastName,200,OK,Lookmia general tests 1-3,text,true,,724,521,14,14,122,0,0
2017/10/05 15:28:48,120,PatchUserLastName,200,OK,Lookmia general tests 1-8,text,true,,724,521,14,14,119,0,0
2017/10/05 15:28:48,96,PatchUserBirthday,200,OK,Lookmia general tests 1-5,text,true,,724,533,14,14,96,0,0
2017/10/05 15:28:48,115,PatchUserLastName,200,OK,Lookmia general tests 1-7,text,true,,724,521,14,14,115,0,0
2017/10/05 15:28:48,152,GetFeedPosts,200,OK,Lookmia general tests 1-12,text,true,,4116,478,14,14,152,0,0
2017/10/05 15:28:48,124,PatchUserLastName,200,OK,Lookmia general tests 1-4,text,true,,724,521,14,14,124,0,0
2017/10/05 15:28:48,151,PatchUserLastName,200,OK,Lookmia general tests 1-10,text,true,,724,521,14,14,151,0,0
2017/10/05 15:28:48,84,GetUserById,200,OK,Lookmia general tests 1-14,text,true,,724,468,14,14,84,0,0
2017/10/05 15:28:48,175,PatchUserLastName,200,OK,Lookmia general tests 1-2,text,true,,724,521,14,14,175,0,0
2017/10/05 15:28:48,128,PostThePostComments,201,Created,Lookmia general tests 1-11,text,true,,552,591,14,14,128,0,0
2017/10/05 15:28:48,115,PatchUserBirthday,200,OK,Lookmia general tests 1-1,text,true,,724,533,14,14,115,0,0
2017/10/05 15:28:48,109,PatchUserBirthday,200,OK,Lookmia general tests 1-9,text,true,,724,533,14,14,109,0,0
2017/10/05 15:28:48,117,PatchUserBirthday,200,OK,Lookmia general tests 1-3,text,true,,724,533,14,14,117,0,0
2017/10/05 15:28:48,124,PatchUserBirthday,200,OK,Lookmia general tests 1-6,text,true,,724,533,14,14,124,0,0
2017/10/05 15:28:48,87,PatchUserBirthday,200,OK,Lookmia general tests 1-7,text,true,,724,533,14,14,87,0,0
2017/10/05 15:28:48,109,PatchUserBirthday,200,OK,Lookmia general tests 1-10,text,true,,724,533,15,15,109,0,0
2017/10/05 15:28:48,103,PatchUserBirthday,200,OK,Lookmia general tests 1-2,text,true,,724,533,15,15,103,0,0
2017/10/05 15:28:48,147,PatchUserBirthday,200,OK,Lookmia general tests 1-8,text,true,,724,533,15,15,147,0,35
2017/10/05 15:28:48,128,PatchUserFirstName,200,OK,Lookmia general tests 1-14,text,true,,724,523,15,15,128,0,0
2017/10/05 15:28:48,320,GetUserCategories,200,OK,Lookmia general tests 1-13,text,true,,370,479,15,15,320,0,0
2017/10/05 15:28:48,152,PatchUserBirthday,200,OK,Lookmia general tests 1-4,text,true,,724,533,15,15,152,0,0
2017/10/05 15:28:48,127,PatchUserFullInfo,200,OK,Lookmia general tests 1-1,text,true,,718,596,15,15,127,0,0
2017/10/05 15:28:48,122,PatchUserFullInfo,200,OK,Lookmia general tests 1-9,text,true,,718,596,15,15,122,0,0
2017/10/05 15:28:48,180,PatchUserFullInfo,200,OK,Lookmia general tests 1-5,text,true,,718,596,15,15,180,0,36
2017/10/05 15:28:48,117,GetUserById,200,OK,Lookmia general tests 1-11,text,true,,724,468,15,15,117,0,0
2017/10/05 15:28:48,123,PatchUserFullInfo,200,OK,Lookmia general tests 1-6,text,true,,718,596,15,15,123,0,0
2017/10/05 15:28:48,107,PatchUserFullInfo,200,OK,Lookmia general tests 1-7,text,true,,718,596,15,15,107,0,0
2017/10/05 15:28:48,132,PatchUserFullInfo,200,OK,Lookmia general tests 1-3,text,true,,718,596,15,15,132,0,0
2017/10/05 15:28:48,263,GetFeedExpiredPosts,200,OK,Lookmia general tests 1-12,text,true,,35378,486,15,15,183,0,0
2017/10/05 15:28:48,174,PatchUserFullInfo,200,OK,Lookmia general tests 1-10,text,true,,718,596,15,15,174,0,0
2017/10/05 15:28:49,118,GetCategories,200,OK,Lookmia general tests 1-3,text,true,,1376,469,15,15,118,0,0
2017/10/05 15:28:48,133,GetCategories,200,OK,Lookmia general tests 1-5,text,true,,1376,469,15,15,133,0,0
2017/10/05 15:28:48,158,PatchUserLastName,200,OK,Lookmia general tests 1-14,text,true,,721,521,15,15,158,0,0
2017/10/05 15:28:48,153,PostUserCategories,200,OK,Lookmia general tests 1-13,text,true,,421,533,15,15,153,0,0
2017/10/05 15:28:48,173,PatchUserFullInfo,200,OK,Lookmia general tests 1-8,text,true,,718,596,15,15,173,0,0
2017/10/05 15:28:48,179,PatchUserFullInfo,200,OK,Lookmia general tests 1-2,text,true,,718,596,15,15,179,0,0
2017/10/05 15:28:49,125,GetCategories,200,OK,Lookmia general tests 1-7,text,true,,1376,469,15,15,125,0,0
2017/10/05 15:28:48,150,GetCategories,200,OK,Lookmia general tests 1-1,text,true,,1376,469,15,15,150,0,0
2017/10/05 15:28:49,139,GetCategories,200,OK,Lookmia general tests 1-6,text,true,,1376,469,15,15,139,0,0
2017/10/05 15:28:48,167,PatchUserFullInfo,200,OK,Lookmia general tests 1-4,text,true,,718,596,15,15,167,0,0
2017/10/05 15:28:48,157,PatchUserFirstName,200,OK,Lookmia general tests 1-11,text,true,,721,523,15,15,156,0,0
2017/10/05 15:28:48,168,GetCategories,200,OK,Lookmia general tests 1-9,text,true,,1376,469,15,15,168,0,35
2017/10/05 15:28:48,275,Login,201,Created,Lookmia general tests 1-15,text,true,,563,843,15,15,275,0,36
2017/10/05 15:28:49,91,GetCategories,200,OK,Lookmia general tests 1-10,text,true,,1376,469,15,15,91,0,0
2017/10/05 15:28:49,98,GetCategoryById,200,OK,Lookmia general tests 1-5,text,true,,511,471,15,15,98,0,0
2017/10/05 15:28:49,90,GetCategoryById,200,OK,Lookmia general tests 1-1,text,true,,511,471,15,15,89,0,0
2017/10/05 15:28:49,103,PutUserCategories,200,OK,Lookmia general tests 1-13,text,true,,370,526,15,15,102,0,0
2017/10/05 15:28:49,109,GetCategories,200,OK,Lookmia general tests 1-2,text,true,,1376,469,15,15,109,0,0
2017/10/05 15:28:49,110,GetCategories,200,OK,Lookmia general tests 1-8,text,true,,1376,469,15,15,110,0,0
2017/10/05 15:28:49,121,PatchUserBirthday,200,OK,Lookmia general tests 1-14,text,true,,724,533,15,15,121,0,0
2017/10/05 15:28:49,168,GetPostComments,200,OK,Lookmia general tests 1-12,text,true,,4883,476,15,15,168,0,43
2017/10/05 15:28:49,107,GetCategories,200,OK,Lookmia general tests 1-4,text,true,,1376,469,15,15,107,0,0
2017/10/05 15:28:49,131,GetCategoryById,200,OK,Lookmia general tests 1-3,text,true,,511,471,15,15,131,0,0
2017/10/05 15:28:49,111,GetCategoryById,200,OK,Lookmia general tests 1-9,text,true,,511,471,15,15,111,0,0
2017/10/05 15:28:49,143,GetCategoryById,200,OK,Lookmia general tests 1-7,text,true,,511,471,15,15,143,0,0
2017/10/05 15:28:49,135,GetCategoryById,200,OK,Lookmia general tests 1-6,text,true,,511,471,15,15,135,0,36
2017/10/05 15:28:49,95,GetUserById,200,OK,Lookmia general tests 1-15,text,true,,724,468,15,15,95,0,0
2017/10/05 15:28:49,127,PatchUserLastName,200,OK,Lookmia general tests 1-11,text,true,,724,521,15,15,127,0,0
2017/10/05 15:28:49,78,GetUserCategories,200,OK,Lookmia general tests 1-5,text,true,,370,479,15,15,78,0,0
2017/10/05 15:28:49,99,GetCategoryById,200,OK,Lookmia general tests 1-10,text,true,,511,471,15,15,99,0,0
2017/10/05 15:28:49,86,GetUserCategories,200,OK,Lookmia general tests 1-1,text,true,,370,479,15,15,86,0,0
2017/10/05 15:28:49,91,GetCategoryById,200,OK,Lookmia general tests 1-2,text,true,,511,471,15,15,91,0,0
2017/10/05 15:28:49,95,GetCategoryById,200,OK,Lookmia general tests 1-8,text,true,,511,471,15,15,94,0,0
2017/10/05 15:28:49,91,PatchUserFirstName,200,OK,Lookmia general tests 1-15,text,true,,724,523,15,15,91,0,0
2017/10/05 15:28:49,96,GetUserCategories,200,OK,Lookmia general tests 1-7,text,true,,370,479,15,15,96,0,0
2017/10/05 15:28:49,115,GetUserCategories,200,OK,Lookmia general tests 1-3,text,true,,370,479,15,15,115,0,0
2017/10/05 15:28:49,130,PatchUserFullInfo,200,OK,Lookmia general tests 1-14,text,true,,718,596,15,15,130,0,0
2017/10/05 15:28:49,111,GetUserCategories,200,OK,Lookmia general tests 1-9,text,true,,370,479,15,15,111,0,0
2017/10/05 15:28:49,127,GetCategoryById,200,OK,Lookmia general tests 1-4,text,true,,511,471,15,15,127,0,0
2017/10/05 15:28:49,119,GetUserCategories,200,OK,Lookmia general tests 1-6,text,true,,370,479,15,15,119,0,0
2017/10/05 15:28:49,165,GetPosts,200,OK,Lookmia general tests 1-13,text,true,,4035,484,15,15,164,0,0
2017/10/05 15:28:49,120,PatchUserBirthday,200,OK,Lookmia general tests 1-11,text,true,,718,533,15,15,120,0,0
2017/10/05 15:28:49,152,PostThePostComments,201,Created,Lookmia general tests 1-12,text,true,,552,591,15,15,152,0,0
2017/10/05 15:28:49,114,GetUserCategories,200,OK,Lookmia general tests 1-10,text,true,,370,479,15,15,114,0,0
2017/10/05 15:28:49,109,PostUserCategories,200,OK,Lookmia general tests 1-1,text,true,,421,533,15,15,109,0,0
2017/10/05 15:28:49,97,GetUserCategories,200,OK,Lookmia general tests 1-2,text,true,,421,479,15,15,97,0,0
2017/10/05 15:28:49,134,PostUserCategories,200,OK,Lookmia general tests 1-5,text,true,,421,533,15,15,134,0,0
2017/10/05 15:28:49,114,GetUserCategories,200,OK,Lookmia general tests 1-8,text,true,,421,479,15,15,114,0,0
2017/10/05 15:28:49,96,PatchUserLastName,200,OK,Lookmia general tests 1-15,text,true,,721,521,15,15,96,0,0
2017/10/05 15:28:49,100,PostUserCategories,200,OK,Lookmia general tests 1-7,text,true,,421,533,15,15,100,0,0
2017/10/05 15:28:49,104,PostUserCategories,200,OK,Lookmia general tests 1-9,text,true,,421,533,15,15,104,0,0
2017/10/05 15:28:49,119,GetUserCategories,200,OK,Lookmia general tests 1-4,text,true,,421,479,15,15,119,0,0
2017/10/05 15:28:49,108,PostUserCategories,200,OK,Lookmia general tests 1-6,text,true,,421,533,15,15,108,0,0
2017/10/05 15:28:49,96,PostUserCategories,200,OK,Lookmia general tests 1-10,text,true,,421,533,15,15,96,0,0
2017/10/05 15:28:49,135,GetCategories,200,OK,Lookmia general tests 1-14,text,true,,1376,469,15,15,135,0,0
2017/10/05 15:28:49,120,GetPostById,200,OK,Lookmia general tests 1-13,text,true,,1143,467,15,15,120,0,0
2017/10/05 15:28:49,122,PatchUserFullInfo,200,OK,Lookmia general tests 1-11,text,true,,718,596,15,15,122,0,0
2017/10/05 15:28:49,113,GetUserById,200,OK,Lookmia general tests 1-12,text,true,,721,468,15,15,113,0,0
2017/10/05 15:28:49,161,PostUserCategories,200,OK,Lookmia general tests 1-3,text,true,,421,533,15,15,161,0,0
2017/10/05 15:28:49,108,PutUserCategories,200,OK,Lookmia general tests 1-5,text,true,,370,526,15,15,107,0,0
2017/10/05 15:28:49,135,PutUserCategories,200,OK,Lookmia general tests 1-1,text,true,,370,526,15,15,135,0,0
2017/10/05 15:28:49,91,PutUserCategories,200,OK,Lookmia general tests 1-7,text,true,,370,526,15,15,91,0,0
2017/10/05 15:28:49,120,PostUserCategories,200,OK,Lookmia general tests 1-8,text,true,,421,533,15,15,120,0,0
2017/10/05 15:28:49,112,PatchUserBirthday,200,OK,Lookmia general tests 1-15,text,true,,718,533,15,15,112,0,0
2017/10/05 15:28:49,100,PutUserCategories,200,OK,Lookmia general tests 1-9,text,true,,370,526,15,15,100,0,0
2017/10/05 15:28:49,121,PostUserCategories,200,OK,Lookmia general tests 1-4,text,true,,421,533,15,15,121,0,0
2017/10/05 15:28:49,133,GetCategories,200,OK,Lookmia general tests 1-11,text,true,,1376,469,15,15,133,0,0
2017/10/05 15:28:49,129,PutUserCategories,200,OK,Lookmia general tests 1-3,text,true,,370,526,15,15,129,0,0
2017/10/05 15:28:49,241,PostUserCategories,500,Internal Server Error,Lookmia general tests 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",598,533,15,15,241,0,0
2017/10/05 15:28:49,173,PutUserCategories,200,OK,Lookmia general tests 1-6,text,true,,370,526,15,15,173,0,0
2017/10/05 15:28:49,173,GetCategoryById,200,OK,Lookmia general tests 1-14,text,true,,511,471,15,15,173,0,0
2017/10/05 15:28:49,178,PutUserCategories,200,OK,Lookmia general tests 1-10,text,true,,370,526,15,15,177,0,0
2017/10/05 15:28:49,164,PatchUserFirstName,200,OK,Lookmia general tests 1-12,text,true,,721,523,15,15,164,0,0
2017/10/05 15:28:49,128,PutUserCategories,200,OK,Lookmia general tests 1-8,text,true,,370,526,15,15,128,0,0
2017/10/05 15:28:49,131,PatchUserFullInfo,200,OK,Lookmia general tests 1-15,text,true,,718,596,15,15,131,0,0
2017/10/05 15:28:49,176,GetPosts,200,OK,Lookmia general tests 1-5,text,true,,4035,484,15,15,176,0,0
2017/10/05 15:28:49,207,GetLikedPosts,200,OK,Lookmia general tests 1-13,text,true,,14878,489,15,15,170,0,0
2017/10/05 15:28:49,163,GetPosts,200,OK,Lookmia general tests 1-1,text,true,,4035,484,15,15,163,0,0
2017/10/05 15:28:49,118,PutUserCategories,200,OK,Lookmia general tests 1-4,text,true,,370,526,15,15,118,0,0
2017/10/05 15:28:49,156,GetPosts,200,OK,Lookmia general tests 1-9,text,true,,4035,484,15,15,156,0,0
2017/10/05 15:28:49,99,GetCategoryById,200,OK,Lookmia general tests 1-11,text,true,,511,471,15,15,99,0,0
2017/10/05 15:28:49,86,PutUserCategories,200,OK,Lookmia general tests 1-2,text,true,,370,526,15,15,86,0,0
2017/10/05 15:28:49,110,GetPosts,200,OK,Lookmia general tests 1-3,text,true,,4035,484,15,15,110,0,0
2017/10/05 15:28:49,223,GetPosts,200,OK,Lookmia general tests 1-7,text,true,,4035,484,15,15,223,0,0
2017/10/05 15:28:49,100,PatchUserLastName,200,OK,Lookmia general tests 1-12,text,true,,724,521,15,15,100,0,0
2017/10/05 15:28:49,103,GetCategories,200,OK,Lookmia general tests 1-15,text,true,,1376,469,15,15,103,0,0
2017/10/05 15:28:49,148,GetPosts,200,OK,Lookmia general tests 1-6,text,true,,4035,484,15,15,148,0,0
2017/10/05 15:28:49,107,GetPostById,200,OK,Lookmia general tests 1-5,text,true,,1143,467,15,15,107,0,0
2017/10/05 15:28:49,139,GetPosts,200,OK,Lookmia general tests 1-10,text,true,,4035,484,15,15,139,0,0
2017/10/05 15:28:49,131,GetPosts,200,OK,Lookmia general tests 1-8,text,true,,4035,484,15,15,131,0,0
2017/10/05 15:28:49,149,GetUserCategories,200,OK,Lookmia general tests 1-14,text,true,,370,479,15,15,149,0,0
2017/10/05 15:28:49,129,GetPostById,200,OK,Lookmia general tests 1-1,text,true,,1143,467,15,15,129,0,0
2017/10/05 15:28:49,108,GetUserCategories,200,OK,Lookmia general tests 1-11,text,true,,370,479,15,15,108,0,0
2017/10/05 15:28:49,154,GetFeedPosts,200,OK,Lookmia general tests 1-13,text,true,,4116,478,15,15,154,0,39
2017/10/05 15:28:49,138,GetPosts,200,OK,Lookmia general tests 1-2,text,true,,4035,484,15,15,138,0,0
2017/10/05 15:28:49,121,GetPostById,200,OK,Lookmia general tests 1-3,text,true,,1143,467,15,15,121,0,0
2017/10/05 15:28:49,115,GetCategoryById,200,OK,Lookmia general tests 1-15,text,true,,511,471,15,15,115,0,0
2017/10/05 15:28:49,184,GetPostById,200,OK,Lookmia general tests 1-9,text,true,,1143,467,15,15,184,0,0
2017/10/05 15:28:49,157,GetPostById,200,OK,Lookmia general tests 1-7,text,true,,1143,467,15,15,157,0,0
2017/10/05 15:28:49,109,PostUserCategories,200,OK,Lookmia general tests 1-14,text,true,,421,533,15,15,109,0,0
2017/10/05 15:28:49,130,GetPostById,200,OK,Lookmia general tests 1-8,text,true,,1143,467,15,15,130,0,0
2017/10/05 15:28:49,164,PatchUserBirthday,200,OK,Lookmia general tests 1-12,text,true,,724,533,15,15,164,0,0
2017/10/05 15:28:49,221,GetPosts,200,OK,Lookmia general tests 1-4,text,true,,4035,484,15,15,221,0,0
2017/10/05 15:28:49,153,GetPostById,200,OK,Lookmia general tests 1-6,text,true,,1143,467,15,15,153,0,0
2017/10/05 15:28:49,134,PostUserCategories,200,OK,Lookmia general tests 1-11,text,true,,421,533,15,15,134,0,0
2017/10/05 15:28:49,179,GetLikedPosts,200,OK,Lookmia general tests 1-5,text,true,,14878,489,15,15,145,0,0
2017/10/05 15:28:49,187,GetPostById,200,OK,Lookmia general tests 1-10,text,true,,1143,467,15,15,187,0,37
2017/10/05 15:28:49,102,GetUserCategories,200,OK,Lookmia general tests 1-15,text,true,,421,479,15,15,102,0,0
2017/10/05 15:28:49,150,GetLikedPosts,200,OK,Lookmia general tests 1-3,text,true,,14878,489,15,15,115,0,0
2017/10/05 15:28:49,196,GetLikedPosts,200,OK,Lookmia general tests 1-1,text,true,,14878,489,15,15,160,0,0
2017/10/05 15:28:49,122,PutUserCategories,200,OK,Lookmia general tests 1-14,text,true,,370,526,15,15,122,0,0
2017/10/05 15:28:49,177,GetPostById,200,OK,Lookmia general tests 1-2,text,true,,1143,467,15,15,177,0,0
2017/10/05 15:28:49,129,GetPostById,200,OK,Lookmia general tests 1-4,text,true,,1143,467,15,15,129,0,0
2017/10/05 15:28:49,143,PatchUserFullInfo,200,OK,Lookmia general tests 1-12,text,true,,718,596,15,15,143,0,0
2017/10/05 15:28:49,231,GetFeedExpiredPosts,200,OK,Lookmia general tests 1-13,text,true,,35378,486,15,15,162,0,0
2017/10/05 15:28:49,181,GetLikedPosts,200,OK,Lookmia general tests 1-9,text,true,,14878,489,15,15,147,0,0
2017/10/05 15:28:49,185,GetLikedPosts,200,OK,Lookmia general tests 1-7,text,true,,14878,489,15,15,152,0,0
2017/10/05 15:28:49,182,GetLikedPosts,200,OK,Lookmia general tests 1-6,text,true,,14878,489,15,15,147,0,0
2017/10/05 15:28:49,204,GetLikedPosts,200,OK,Lookmia general tests 1-8,text,true,,14878,489,15,15,170,0,0
2017/10/05 15:28:50,163,GetLikedPosts,200,OK,Lookmia general tests 1-10,text,true,,14878,489,15,15,130,0,0
2017/10/05 15:28:50,175,GetFeedPosts,200,OK,Lookmia general tests 1-5,text,true,,4116,478,15,15,175,0,0
2017/10/05 15:28:50,174,PostUserCategories,200,OK,Lookmia general tests 1-15,text,false,Test failed: text expected to contain /6/,370,533,15,15,174,0,0
2017/10/05 15:28:50,109,GetCategories,200,OK,Lookmia general tests 1-12,text,true,,1376,469,15,15,109,0,0
2017/10/05 15:28:49,236,PutUserCategories,200,OK,Lookmia general tests 1-11,text,true,,370,526,15,15,236,0,0
2017/10/05 15:28:50,166,GetPosts,200,OK,Lookmia general tests 1-14,text,true,,4035,484,15,15,166,0,0
2017/10/05 15:28:50,195,GetFeedPosts,200,OK,Lookmia general tests 1-3,text,true,,4116,478,15,15,194,0,0
2017/10/05 15:28:50,193,GetFeedPosts,200,OK,Lookmia general tests 1-1,text,true,,4116,478,15,15,193,0,0
2017/10/05 15:28:50,164,GetPostComments,200,OK,Lookmia general tests 1-13,text,true,,4883,476,15,15,164,0,0
2017/10/05 15:28:50,187,GetLikedPosts,200,OK,Lookmia general tests 1-4,text,true,,14878,489,15,15,154,0,0
2017/10/05 15:28:50,220,GetLikedPosts,200,OK,Lookmia general tests 1-2,text,true,,14878,489,15,15,186,0,0
2017/10/05 15:28:50,137,GetFeedPosts,200,OK,Lookmia general tests 1-6,text,true,,4116,478,15,15,137,0,0
2017/10/05 15:28:50,116,GetFeedPosts,200,OK,Lookmia general tests 1-10,text,true,,4116,478,15,15,116,0,0
2017/10/05 15:28:50,99,PutUserCategories,200,OK,Lookmia general tests 1-15,text,true,,370,526,15,15,99,0,0
2017/10/05 15:28:50,194,GetFeedPosts,200,OK,Lookmia general tests 1-9,text,true,,4116,478,15,15,194,0,0
2017/10/05 15:28:50,163,GetFeedPosts,200,OK,Lookmia general tests 1-7,text,true,,4116,478,15,15,163,0,36
2017/10/05 15:28:50,151,GetFeedPosts,200,OK,Lookmia general tests 1-8,text,true,,4116,478,15,15,151,0,0
2017/10/05 15:28:50,104,GetCategoryById,200,OK,Lookmia general tests 1-12,text,true,,511,471,15,15,104,0,0
2017/10/05 15:28:50,135,GetPostById,200,OK,Lookmia general tests 1-14,text,true,,1143,467,15,15,135,0,37
2017/10/05 15:28:50,103,PostThePostComments,201,Created,Lookmia general tests 1-13,text,true,,552,591,15,15,103,0,0
2017/10/05 15:28:50,237,GetFeedExpiredPosts,200,OK,Lookmia general tests 1-5,text,true,,35378,486,15,15,157,0,0
2017/10/05 15:28:50,154,GetFeedPosts,200,OK,Lookmia general tests 1-4,text,true,,4116,478,15,15,154,0,0
2017/10/05 15:28:50,119,GetUserCategories,200,OK,Lookmia general tests 1-12,text,true,,370,479,15,15,119,0,0
2017/10/05 15:28:50,148,GetFeedPosts,200,OK,Lookmia general tests 1-2,text,true,,4116,478,15,15,148,0,0
2017/10/05 15:28:50,141,GetPosts,200,OK,Lookmia general tests 1-15,text,true,,4035,484,15,15,141,0,0
2017/10/05 15:28:50,260,GetFeedExpiredPosts,200,OK,Lookmia general tests 1-3,text,true,,35378,486,15,15,191,0,35
2017/10/05 15:28:50,100,GetUserById,200,OK,Lookmia general tests 1-13,text,true,,718,468,15,15,100,0,0
2017/10/05 15:28:50,94,PostUserCategories,200,OK,Lookmia general tests 1-12,text,true,,421,533,15,15,94,0,0
2017/10/05 15:28:50,237,GetFeedExpiredPosts,200,OK,Lookmia general tests 1-6,text,true,,35378,486,15,15,167,0,0
2017/10/05 15:28:50,115,GetPostComments,200,OK,Lookmia general tests 1-5,text,true,,4883,476,15,15,115,0,0
2017/10/05 15:28:50,247,GetFeedExpiredPosts,200,OK,Lookmia general tests 1-7,text,true,,35378,486,15,15,174,0,0
2017/10/05 15:28:50,305,GetFeedExpiredPosts,200,OK,Lookmia general tests 1-1,text,true,,35378,486,15,15,233,0,36
2017/10/05 15:28:50,264,GetFeedExpiredPosts,200,OK,Lookmia general tests 1-10,text,true,,35378,486,15,15,191,0,0
2017/10/05 15:28:50,191,GetLikedPosts,200,OK,Lookmia general tests 1-14,text,true,,14878,489,15,15,157,0,0
2017/10/05 15:28:50,123,GetPostById,200,OK,Lookmia general tests 1-15,text,true,,1143,467,15,15,123,0,0
2017/10/05 15:28:50,259,GetFeedExpiredPosts,200,OK,Lookmia general tests 1-8,text,true,,35378,486,15,15,189,0,0
2017/10/05 15:28:50,103,GetPostComments,200,OK,Lookmia general tests 1-3,text,true,,4883,476,15,15,103,0,0
2017/10/05 15:28:50,385,GetPosts,200,OK,Lookmia general tests 1-11,text,true,,4035,484,15,15,385,0,0
2017/10/05 15:28:50,92,GetPostComments,200,OK,Lookmia general tests 1-6,text,true,,4883,476,15,15,92,0,0
2017/10/05 15:28:50,111,PutUserCategories,200,OK,Lookmia general tests 1-12,text,true,,370,526,15,15,111,0,0
2017/10/05 15:28:50,252,GetFeedExpiredPosts,200,OK,Lookmia general tests 1-4,text,true,,35378,486,15,15,154,0,35
2017/10/05 15:28:50,151,PostThePostComments,201,Created,Lookmia general tests 1-5,text,true,,552,591,15,15,151,0,0
2017/10/05 15:28:50,125,GetPostComments,200,OK,Lookmia general tests 1-10,text,true,,4883,476,15,15,124,0,0
2017/10/05 15:28:50,136,GetPostComments,200,OK,Lookmia general tests 1-7,text,true,,4883,476,15,15,136,0,0
2017/10/05 15:28:50,248,GetFeedExpiredPosts,200,OK,Lookmia general tests 1-2,text,true,,35378,486,15,15,169,0,36
2017/10/05 15:28:50,137,GetPostComments,200,OK,Lookmia general tests 1-1,text,true,,4883,476,15,15,137,0,0
2017/10/05 15:28:50,137,GetFeedPosts,200,OK,Lookmia general tests 1-14,text,true,,4116,478,15,15,137,0,0
2017/10/05 15:28:50,137,GetPostComments,200,OK,Lookmia general tests 1-8,text,true,,4883,476,15,15,137,0,0
2017/10/05 15:28:50,109,PostThePostComments,201,Created,Lookmia general tests 1-3,text,true,,552,591,15,15,109,0,0
2017/10/05 15:28:50,211,PatchUserFirstName,200,OK,Lookmia general tests 1-13,text,true,,721,523,15,15,211,0,0
2017/10/05 15:28:50,174,GetLikedPosts,200,OK,Lookmia general tests 1-15,text,true,,14878,489,15,15,140,0,0
2017/10/05 15:28:50,120,PostThePostComments,201,Created,Lookmia general tests 1-6,text,true,,552,591,15,15,120,0,0
2017/10/05 15:28:50,124,GetPosts,200,OK,Lookmia general tests 1-12,text,true,,4035,484,15,15,124,0,0
2017/10/05 15:28:50,94,GetPostComments,200,OK,Lookmia general tests 1-2,text,true,,4883,476,15,15,94,0,0
2017/10/05 15:28:50,177,GetPostById,200,OK,Lookmia general tests 1-11,text,true,,1143,467,15,15,177,0,61
2017/10/05 15:28:50,143,PostThePostComments,201,Created,Lookmia general tests 1-1,text,true,,552,591,15,15,143,0,0
2017/10/05 15:28:50,146,GetPostComments,200,OK,Lookmia general tests 1-4,text,true,,4883,476,15,15,146,0,0
2017/10/05 15:28:50,102,GetUserById,200,OK,Lookmia general tests 1-3,text,true,,721,468,15,15,102,0,0
2017/10/05 15:28:50,103,PatchUserLastName,200,OK,Lookmia general tests 1-13,text,true,,724,521,15,15,102,0,0
